Acid_Halide,Alcohol,Ester,Halide_energy,Alcohol_energy,Ester_energy,Energy_difference,HX_energy
O=C(Br)c1ccc([N+](=O)[O-])cc1,C[S@](=O)CCO,C[S@](=O)CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894612695431,-594.455397347503,-1453.27078153627,-0.78619258430497,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OCC(F)F,O=C(OCC(F)F)c1ccc([N+](=O)[O-])cc1,-982.894583793687,-539.89171657922,-1398.63894887052,-0.718069588582324,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CCC1(CO)CO1,CCC1(COC(=O)c2ccc([N+](=O)[O-])cc2)CO1,-982.894610189397,-650.592014210135,-1509.38272356682,-0.761520258251352,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CSCCO,CSCCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894623087927,-484.168523137036,-1343.1194190429,-0.921693908904629,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C[N+](C)([O-])CCO,C[N+](C)([O-])CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894608665912,-683.936868078908,-1542.92420649809,-0.958150844233685,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC=COCCO,CC=COCCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894611606703,-650.202440865823,-1509.18184701754,-0.950215635979205,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C[C@H](F)CO,C[C@H](F)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894611555546,-511.136599782698,-1370.00852783448,-0.842737587203771,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C#C/C(=C\C)CO,C#C/C(=C\C)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894582060403,-568.329427606341,-1427.2511251938,-0.892536618027251,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC(CO)CCl,CC(CCl)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894627083377,-592.20104759278,-1451.15387203085,-0.923618445656729,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CO[C@H]1C[C@@H]1CO,CO[C@H]1C[C@@H]1COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894611053495,-650.229894679802,-1509.10690742974,-0.847822787406883,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CN(C)N=CCO,CN(C)N=CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894586099717,-640.29375965437,-1499.0812867187,-0.758362055582026,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OC[C@@H]1C[C@H]1Cl,O=C(OC[C@@H]1C[C@H]1Cl)c1ccc([N+](=O)[O-])cc1,-982.89460224209,-563.74211429672,-1422.61081694372,-0.839521495874749,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC(=O)C#CCO,CC(=O)C#CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894607419277,-593.362731871209,-1452.18179109098,-0.78987289146113,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CCC=C(F)CO,CCC=C(F)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894592094443,-654.731818744098,-1513.47092600187,-0.709936254295101,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C#CC(CO)OC,C#CC(COC(=O)c1ccc([N+](=O)[O-])cc1)OC,-982.894622665116,-620.973569369256,-1479.79779612031,-0.795025176905767,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OC[C@H]1CC12CC2,O=C(OC[C@H]1CC12CC2)c1ccc([N+](=O)[O-])cc1,-982.894618801152,-597.128316681391,-1456.19559556872,-1.03808117714476,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C=NC(C#N)CO,C=NC(C#N)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894603491801,-583.522174001879,-1442.3794944231,-0.828138020389886,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,COC(CO)OC,COC(COC(=O)c1ccc([N+](=O)[O-])cc1)OC,-982.894630466352,-703.09058967129,-1561.9404947514,-0.820695704722596,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC(=CC#N)CO,CC(=CC#N)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894610295114,-576.660503914927,-1435.52743152637,-0.837738407294495,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,COC1(CO)CC1,COC1(COC(=O)c2ccc([N+](=O)[O-])cc2)CC1,-982.89461274452,-650.279780760299,-1509.17847742839,-0.86950501454163,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C[C@H]1C[C@@H]1CCO,C[C@H]1C[C@@H]1CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894575353718,-625.988441672847,-1484.9405003579,-0.922904422302253,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,[C-]#[N+]CCCO,[C-]#[N+]CCCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894621698867,-518.013491280062,-1376.91916993242,-0.8764780444629,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OCF,O=C(OCF)c1ccc([N+](=O)[O-])cc1,-982.894619915595,-339.053403063488,-1197.67384946262,-0.591247574501125,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OCCC1CCO1,O=C(OCCC1CCO1)c1ccc([N+](=O)[O-])cc1,-982.89462255657,-650.483489671745,-1509.39602269459,-0.88333155723906,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C=C1CC1CCO,C=C1CC1CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894623699204,-596.903357064141,-1455.85897690163,-0.926417229256629,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CCCCCO,CCCCCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894597105776,-568.259230153045,-1427.29872952783,-1.01032335997384,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OCC1COCO1,O=C(OCC1COCO1)c1ccc([N+](=O)[O-])cc1,-982.894601733782,-675.645094790037,-1534.54851092551,-0.874235492661768,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC=C[C@H](C)CO,CC=C[C@H](C)COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894615166798,-625.884782756901,-1484.71495017179,-0.800973339062637,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C=C(C#N)CCO,C=C(C#N)CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894603130325,-576.404458801434,-1435.33486430047,-0.901223459680949,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CCO,CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894597919424,-310.055840156819,-1168.960566709,-0.875549723721818,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CN(CO)N=O,CN(COC(=O)c1ccc([N+](=O)[O-])cc1)N=O,-982.894607901517,-577.715155456377,-1436.56548924402,-0.821146977094102,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC(CO)=NO,CC(COC(=O)c1ccc([N+](=O)[O-])cc1)=NO,-982.894614982603,-570.893952156619,-1429.6444031449,-0.721257096649609,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC=C=NCCO,CC=C=NCCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894618320027,-604.649547615635,-1463.4746435265,-0.795898681807273,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C=C(C)C=CCO,C=C(C)C=CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894608915795,-597.271249183324,-1456.17944502588,-0.879008017726562,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OCC=CC1CC1,O=C(OCC=CC1CC1)c1ccc([N+](=O)[O-])cc1,-982.894603836978,-597.226207268376,-1456.1667144737,-0.911324459318592,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C=C=CC#CCO,C=C=CC#CCOC(=O)c1ccc([N+](=O)[O-])cc1,-982.894608782296,-539.233902340336,-1398.22936682292,-0.966276791252156,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C/C=C/C=C/CO,C/C=C/C=C/COC(=O)c1ccc([N+](=O)[O-])cc1,-982.894607698085,-597.303318883324,-1456.04652858712,-0.714023096677195,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C#CC(O)c1ccccc1,C#CC(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,-982.894606850885,-743.249269461709,-1602.20296732125,-0.924512099619591,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,Cc1ccc(C)c(CO)c1,Cc1ccc(C)c(COC(=O)c2ccc([N+](=O)[O-])cc2)c1,-982.894566154469,-801.300506085107,-1660.23475150417,-0.905100355562198,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,Cc1ccccc1[C@@H](C)O,Cc1ccccc1[C@@H](C)OC(=O)c1ccc([N+](=O)[O-])cc1,-982.894624811742,-801.201921960405,-1660.12779353565,-0.89666785447362,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C#C[C@@H](O)c1ccccc1,C#C[C@@H](OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,-982.894616786801,-743.255988078573,-1602.20275038248,-0.917566608069677,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,Cc1cccc(CO)c1,Cc1cccc(COC(=O)c2ccc([N+](=O)[O-])cc2)c1,-982.894589762099,-715.043094972525,-1573.97347236186,-0.901208718204956,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,C=CC(O)c1ccccc1,C=CC(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,-982.894616074842,-772.199583894745,-1631.16959512597,-0.940816247352458,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,OC1Cc2cccc(F)c21,O=C(OC1Cc2cccc(F)c21)c1ccc([N+](=O)[O-])cc1,-982.894605903983,-801.509179893773,-1660.38345933509,-0.845094628299393,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,Cc1cccc([C@H](C)O)c1,Cc1cccc([C@H](C)OC(=O)c2ccc([N+](=O)[O-])cc2)c1,-982.894630727065,-801.229442473279,-1660.20686191917,-0.948209809797916,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,CC1(O)Cc2ccccc21,CC1(OC(=O)c2ccc([N+](=O)[O-])cc2)Cc2ccccc21,-982.894616163496,-772.71592811296,-1631.62720180826,-0.882078622766883,-124.865421090968
O=C(Br)c1ccc([N+](=O)[O-])cc1,N#Cc1cccc(CO)c1,N#Cc1cccc(COC(=O)c2ccc([N+](=O)[O-])cc2)c1,-982.894565195104,-751.718591993447,-1610.64305428498,-0.895318187396626,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC1=C(C)C1CO,CCCCCCCCCCC(C)(Br)C(=O)OCC1C(C)=C1C,-1424.10212399882,-596.460147492161,-1896.80679263882,-1.10994223880297,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,COC[C@@H](C)CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H](C)COC,-1424.07107974118,-678.672769255247,-1978.87885603524,-1.00042812977854,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C/C=C/[C@@H](C)CO,C/C=C/[C@@H](C)COC(=O)C(C)(Br)CCCCCCCCCC,-1423.98197220989,-625.824210298212,-1925.96989286025,-1.02913144311739,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,N#CC12CC1(CO)C2,CCCCCCCCCCC(C)(Br)C(=O)OCC12CC1(C#N)C2,-1423.91460510737,-633.723292846451,-1933.84007488696,-1.0675980241012,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,NN1CC(CO)C1,CCCCCCCCCCC(C)(Br)C(=O)OCC1CN(N)C1,-1423.94281879551,-639.814060861878,-1939.72267137467,-0.831212808257362,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC(=O)CCO,CCCCCCCCCCC(C)(Br)C(=O)OCCC(C)=O,-1424.03972821683,-564.746688859968,-1864.80431477954,-0.883318793705101,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=CC(=C)CO,C=CC(=C)COC(=O)C(C)(Br)CCCCCCCCCC,-1423.97676002767,-510.962290836243,-1811.02643484461,-0.952805071673836,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=CC(F)CCO,C=CC(F)CCOC(=O)C(C)(Br)CCCCCCCCCC,-1424.01685137309,-654.43818361265,-1954.5975356007,-1.0079217059259,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCC1CO1,CCCCCCCCCCC(C)(Br)C(=O)OCC1CO1,-1423.98171701845,-478.173623575493,-1778.27183596651,-0.981916463533565,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC1O[C@@H]1CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H]1OC1C,-1424.12321712347,-564.437093098848,-1864.38879394084,-0.693904809488402,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=CC[C@H](C)CO,C=CC[C@H](C)COC(=O)C(C)(Br)CCCCCCCCCC,-1423.99378633972,-625.642672385921,-1925.6786999406,-0.907662305920837,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C[C@]1(CCO)CO1,CCCCCCCCCCC(C)(Br)C(=O)OCC[C@@]1(C)CO1,-1424.0643768604,-650.525140722834,-1950.75101046071,-1.02691396844405,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,O=CC(Cl)CO,CCCCCCCCCCC(C)(Br)C(=O)OCC(Cl)C=O,-1423.95725522544,-588.200893277014,-1888.13067953692,-0.837952125431528,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC[C@@H]1O[C@@H]1CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H]1O[C@H]1CC,-1423.98552916677,-650.512528957833,-1950.42924915984,-0.796612126212224,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC1=C(CO)CC1,CCCCCCCCCCC(C)(Br)C(=O)OCC1=C(C)CC1,-1423.94075699785,-597.548570821285,-1897.56069053615,-0.936783807984909,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC=C=CC#CCO,CC=C=CC#CCOC(=O)C(C)(Br)CCCCCCCCCC,-1424.06395105401,-625.565065419999,-1925.51466459242,-0.751069209380688,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCCN1CC1,CCCCCCCCCCC(C)(Br)C(=O)OCCN1CC1,-1424.00524509579,-546.983741674145,-1846.97842648843,-0.854860809468462,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,O=CCOCCO,CCCCCCCCCCC(C)(Br)C(=O)OCCOCC=O,-1423.98915781714,-674.661660152893,-1974.63703346366,-0.851636584598126,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=CC(C=C)CO,C=CC(C=C)COC(=O)C(C)(Br)CCCCCCCCCC,-1424.05716142957,-596.859728158231,-1896.94803959818,-0.896571101351455,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CN(C)CCCO,CCCCCCCCCCC(C)(Br)C(=O)OCCCN(C)C,-1424.05956006568,-661.369466374438,-1961.46202581857,-0.898420469416649,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C[C@H](Cl)CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H](C)Cl,-1424.07111807796,-506.172486397664,-1806.21688976142,-0.838706376758239,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C#CC#CC=CCO,C#CC#CC=CCOC(=O)C(C)(Br)CCCCCCCCCC,-1423.98855941107,-597.032721703862,-1897.02011674523,-0.864256721267623,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC1(C)O[C@@H]1CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H]1OC1(C)C,-1423.97278837437,-650.631115280099,-1950.63888297948,-0.900400415978609,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C[S@](=O)CCO,CCCCCCCCCCC(C)(Br)C(=O)OCC[S@](C)=O,-1424.02815908418,-594.42090442238,-1894.31372074612,-0.730078330532322,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCC(F)F,CCCCCCCCCCC(C)(Br)C(=O)OCC(F)F,-1424.02762943201,-539.887735892451,-1839.94750048902,-0.897556255520925,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CCC1(CO)CO1,CCCCCCCCCCC(C)(Br)C(=O)OCC1(CC)CO1,-1424.06449262172,-650.559045463009,-1950.5260373819,-0.767920388139444,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CSCCO,CCCCCCCCCCC(C)(Br)C(=O)OCCSC,-1424.0435586532,-484.233091682105,-1784.26775209688,-0.856522852548963,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C[N+](C)([O-])CCO,CCCCCCCCCCC(C)(Br)C(=O)OCC[N+](C)(C)[O-],-1423.93447707151,-683.988736795052,-1983.98430960121,-0.926516825616176,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC=COCCO,CC=COCCOC(=O)C(C)(Br)CCCCCCCCCC,-1424.12366644699,-650.304159408336,-1950.41110431126,-0.848699546900164,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C[C@H](F)CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H](C)F,-1423.96899805757,-511.181545794716,-1811.11344162837,-0.828318867048552,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C#C/C(=C\C)CO,C#C/C(=C\C)COC(=O)C(C)(Br)CCCCCCCCCC,-1423.99063616749,-568.370313789332,-1868.50573755705,-1.01020869119253,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC(CO)CCl,CCCCCCCCCCC(C)(Br)C(=O)OCC(C)CCl,-1424.01913159437,-592.201131315888,-1892.44368263429,-1.08884081500648,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CO[C@H]1C[C@@H]1CO,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H]1C[C@@H]1OC,-1424.02020419751,-650.24449803311,-1950.44999318496,-1.05071204531005,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CN(C)N=CCO,CCCCCCCCCCC(C)(Br)C(=O)OCC=NN(C)C,-1423.99000521368,-640.293843619876,-1940.20014266629,-0.781714923701045,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OC[C@@H]1C[C@H]1Cl,CCCCCCCCCCC(C)(Br)C(=O)OC[C@@H]1C[C@H]1Cl,-1424.00545024655,-563.719591611975,-1863.7107618626,-0.851141095036681,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC(=O)C#CCO,CCCCCCCCCCC(C)(Br)C(=O)OCC#CC(C)=O,-1424.07555461071,-593.362678419042,-1893.45687295616,-0.884061017375131,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CCC=C(F)CO,CCC=C(F)COC(=O)C(C)(Br)CCCCCCCCCC,-1424.01458032323,-654.712842754242,-1954.57319388076,-0.711191894260494,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C#CC(CO)OC,C#CC(COC(=O)C(C)(Br)CCCCCCCCCC)OC,-1424.04954104158,-620.753207025077,-1920.93980488516,-1.00247790947125,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OC[C@H]1CC12CC2,CCCCCCCCCCC(C)(Br)C(=O)OC[C@H]1CC12CC2,-1424.07192886533,-597.177638324273,-1897.35575687953,-0.971610780895119,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=NC(C#N)CO,C=NC(C#N)COC(=O)C(C)(Br)CCCCCCCCCC,-1424.06015772098,-583.501971892752,-1883.59879181849,-0.902083295725276,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,COC(CO)OC,CCCCCCCCCCC(C)(Br)C(=O)OCC(OC)OC,-1423.99924865084,-703.090413292798,-2003.15556414209,-0.931323289418358,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC(=CC#N)CO,CCCCCCCCCCC(C)(Br)C(=O)OCC(C)=CC#N,-1424.03245117515,-576.614055509868,-1876.59733436876,-0.81624877471377,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,COC1(CO)CC1,CCCCCCCCCCC(C)(Br)C(=O)OCC1(OC)CC1,-1424.05308783397,-650.249817700822,-1950.1274696345,-0.68998519067685,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C[C@H]1C[C@@H]1CCO,CCCCCCCCCCC(C)(Br)C(=O)OCC[C@H]1C[C@@H]1C,-1424.04527961802,-625.930156532329,-1926.0633480193,-0.953332959916409,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,[C-]#[N+]CCCO,[C-]#[N+]CCCOC(=O)C(C)(Br)CCCCCCCCCC,-1424.06913339779,-518.066631276114,-1818.11836411936,-0.848020536425764,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCF,CCCCCCCCCCC(C)(Br)C(=O)OCF,-1424.059264786,-339.053394258178,-1638.9306037471,-0.683365793892804,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCCC1CCO1,CCCCCCCCCCC(C)(Br)C(=O)OCCC1CCO1,-1424.03026576318,-650.278209729362,-1950.48831016635,-1.04525576478234,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=C1CC1CCO,C=C1CC1CCOC(=O)C(C)(Br)CCCCCCCCCC,-1424.09577856853,-596.965244202905,-1897.00453699936,-0.808935318898605,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CCCCCO,CCCCCCCCCCC(C)(Br)C(=O)OCCCCC,-1424.17488279479,-568.303460033859,-1868.33907600336,-0.726154265677394,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCC1COCO1,CCCCCCCCCCC(C)(Br)C(=O)OCC1COCO1,-1424.13908282245,-675.631721146572,-1975.74181414838,-0.836431270327878,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC=C[C@H](C)CO,CC=C[C@H](C)COC(=O)C(C)(Br)CCCCCCCCCC,-1424.01993597208,-625.762442477841,-1925.87019842652,-0.95324106756648,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=C(C#N)CCO,C=C(C#N)CCOC(=O)C(C)(Br)CCCCCCCCCC,-1423.99937649293,-576.444348220213,-1876.40517925366,-0.826875631480732,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CCO,CCCCCCCCCCC(C)(Br)C(=O)OCC,-1423.97460157337,-310.055786571017,-1610.10089169112,-0.935924637694995,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CN(CO)N=O,CCCCCCCCCCC(C)(Br)C(=O)OCN(C)N=O,-1423.96842212886,-577.825759301957,-1877.85739451669,-0.928634176845179,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC(CO)=NO,CCCCCCCCCCC(C)(Br)C(=O)OCC(C)=NO,-1424.07294790329,-570.893936110138,-1870.98567663377,-0.884213711310466,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC=C=NCCO,CC=C=NCCOC(=O)C(C)(Br)CCCCCCCCCC,-1423.97804651578,-604.575220011354,-1904.80596863731,-1.11812320114788,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=C(C)C=CCO,C=C(C)C=CCOC(=O)C(C)(Br)CCCCCCCCCC,-1423.90328597044,-597.138963975877,-1897.3265959731,-1.14976711774848,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OCC=CC1CC1,CCCCCCCCCCC(C)(Br)C(=O)OCC=CC1CC1,-1424.03661206092,-597.239119842849,-1897.26146909722,-0.85115828442288,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=C=CC#CCO,C=C=CC#CCOC(=O)C(C)(Br)CCCCCCCCCC,-1424.05671791794,-539.343493656399,-1839.33544528591,-0.80065480253468,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C/C=C/C=C/CO,C/C=C/C=C/COC(=O)C(C)(Br)CCCCCCCCCC,-1424.04575078628,-597.238907309768,-1897.38913388806,-0.96989688298396,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C#CC(O)c1ccccc1,C#CC(OC(=O)C(C)(Br)CCCCCCCCCC)c1ccccc1,-1424.02390803069,-743.327320608303,-2043.32433018033,-0.838522632303409,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,Cc1ccc(C)c(CO)c1,CCCCCCCCCCC(C)(Br)C(=O)OCc1cc(C)ccc1C,-1424.12630355281,-801.225338534954,-2101.33841519088,-0.852194194082898,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,Cc1ccccc1[C@@H](C)O,CCCCCCCCCCC(C)(Br)C(=O)O[C@H](C)c1ccccc1C,-1424.00141049831,-801.201908732863,-2101.3503860495,-1.0124879092926,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C#C[C@@H](O)c1ccccc1,C#C[C@@H](OC(=O)C(C)(Br)CCCCCCCCCC)c1ccccc1,-1423.98835194911,-743.255997528031,-2043.39114499694,-1.01221661077348,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,Cc1cccc(CO)c1,CCCCCCCCCCC(C)(Br)C(=O)OCc1cccc(C)c1,-1424.02985543183,-715.027536218699,-2015.11309992532,-0.921129365764685,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,C=CC(O)c1ccccc1,C=CC(OC(=O)C(C)(Br)CCCCCCCCCC)c1ccccc1,-1423.97773700288,-772.236544602513,-2072.34124740798,-0.992386893559512,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,OC1Cc2cccc(F)c21,CCCCCCCCCCC(C)(Br)C(=O)OC1Cc2cccc(F)c21,-1423.94076412043,-801.544589178349,-2101.4839047658,-0.863972557988703,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,Cc1cccc([C@H](C)O)c1,CCCCCCCCCCC(C)(Br)C(=O)O[C@@H](C)c1cccc(C)c1,-1424.06902263874,-801.249054730135,-2101.28837835145,-0.835722073540353,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,CC1(O)Cc2ccccc21,CCCCCCCCCCC(C)(Br)C(=O)OC1(C)Cc2ccccc21,-1423.97579329461,-772.736661654316,-2072.77067868738,-0.923644829421122,-124.865421090968
CCCCCCCCCCC(C)(Br)C(=O)Br,N#Cc1cccc(CO)c1,CCCCCCCCCCC(C)(Br)C(=O)OCc1cccc(C#N)c1,-1423.85867993073,-751.721157504771,-2051.76429922904,-1.04988288451244,-124.865421090968
O=C(Br)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,CC1=C(C)C1CO,CC1=C(C)C1COC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,-2097.52564424623,-596.459842064371,-2570.54659523133,-1.42653001169975,-124.865421090968
